ID,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,y
2226,,1288,162.5,0.768,0.127272727,645,0.373333333,0.07571831,13860,,C1,square
2227,,113712,,0.549,17.18181818,40695,32.96,7.307112676,1071980,,C3,square
2228,0.00145808,3312,311.35,0.986,0.627272727,2130,0.96,0.479112676,40040,0.065730339,C1,square
2229,0.000324018,644,278.85,0.714,0.109090909,300,0.186666667,0.060338028,6720,,C4,square
2230,0.006642365,16974,219.05,0.821,2.263636364,9090,4.92,1.439640845,188160,,C4,square
2231,0.016605913,33005,70.85,0.573,1.418181818,12330,9.566666667,0.629492958,315980,,C1,square
2232,0.006075334,13800,213.2,0.888,1.790909091,7995,4,1.231943662,158620,,C3,square
2233,0.000567031,1127,252.2,0.939,0.172727273,690,0.326666667,0.125640845,13300,,C3,square
2234,0.003159174,8970,223.6,0.59,1.218181818,3450,2.6,0.556760563,86800,,C1,square
2235,0.000891049,1518,256.1,0.955,0.236363636,945,0.44,0.174859155,18060,,C4,square
2236,,3312,,0.542,0.272727273,1170,0.96,0.114507042,31080,,C2,square
2237,0.011664642,33120,,0.625,3.345454545,13500,9.6,1.61971831,327600,,C1,square
2238,0.014661806,41630,319.15,0.866,8.072727273,23505,12.06666667,5.415549296,472780,0.08097553,C3,square
2239,0.000972053,2760,118.95,0.392,0.2,705,0.8,0.060732394,23380,,C4,square
2240,0.004050223,9200,278.2,0.74,1.554545455,4440,2.666666667,0.891126761,97440,,C4,square
2241,0.017253949,53889,171.6,0.698,5.627272727,24525,15.62,3.042690141,556920,,C4,square
2242,,2760,,0.908,0.5,1635,0.8,0.351690141,32060,,C4,square
2243,0.001053058,1794,224.9,0.577,0.245454545,675,0.52,0.109711268,17220,,C3,square
2244,0.000810045,2300,364,0.91,0.509090909,1365,0.666666667,0.358873239,26740,0.560691647,C2,square
2245,,9338,,0.502,0.518181818,3060,2.706666667,0.201507042,85400,,C1,square
2246,,5520,157.3,0.821,0.527272727,2955,1.6,0.335338028,61180,,C3,square
2247,0.001620089,3220,278.85,1,0.545454545,2100,0.933333333,0.422535211,39200,,C3,square
2248,0.000567031,1932,139.1,0.583,0.163636364,735,0.56,0.073901408,18620,,C4,square
2249,,284625,301.6,0.952,52.25454545,176655,82.5,38.53588732,3381280,0.230349031,C1,square
2250,,28520,307.45,0.814,5.336363636,15135,8.266666667,3.364915493,314860,0.001746473,C3,square
2251,0.001620089,4600,243.75,0.855,0.681818182,2565,1.333333333,0.451584507,51940,,C3,square
2252,,13616,,0.983,3.054545455,8730,3.946666667,2.325971831,164360,,C1,square
2253,,552,,1,0.118181818,360,0.16,0.091549296,6720,,C1,square
2254,0.001539085,3496,230.75,0.954,0.490909091,2175,1.013333333,0.362788732,41580,,C2,square
2255,,5290,,0.891,0.654545455,3075,1.533333333,0.451774648,60900,,C4,square
2256,0.010206561,23184,122.2,0.685,1.718181818,10350,6.72,0.911725352,237720,,C3,square
2257,0.001053058,2093,514.15,0.978,0.654545455,1335,0.606666667,0.495887324,25200,0.779196626,C4,square
2258,0.021952207,68563,128.7,0.628,5.372727273,28080,19.87333333,2.61371831,679420,,C3,square
2259,,1449,,0.937,0.209090909,885,0.42,0.151767606,17080,,C1,square
2260,8.10E-05,184,650,1,0.072727273,120,0.053333333,0.056338028,2240,0.549246185,C2,circle
2261,0.004779263,10856,209.3,0.881,1.381818182,6240,3.146666667,0.943042254,124320,,C2,square
2262,0.006237343,19481,224.25,0.874,2.654545455,11100,5.646666667,1.797239437,222180,,C1,square
2263,0.001539085,3059,215.15,0.767,0.4,1530,0.886666667,0.237661972,32900,,C1,square
2264,,2944,233.35,0.781,0.418181818,1500,0.853333333,0.253,31920,,C4,square
2265,0.003321183,6601,276.25,0.993,1.109090909,4275,1.913333333,0.853140845,80080,,C4,square
2266,,75900,146.25,0.771,6.763636364,38175,22,4.039605634,818300,,C1,square
2267,,3496,,0.961,0.590909091,2190,1.013333333,0.439894366,41720,,C1,square
2268,,136620,,0.611,12.72727273,54405,39.6,6.023943662,1339380,,C1,square
2269,,97888,,0.72,7.418181818,45990,28.37333333,4.137464789,1025080,,C2,square
2270,,966,,1,0.145454545,630,0.28,0.112676056,11760,,C3,square
2271,0.000648036,1104,392.6,0.896,0.263636364,645,0.32,0.182985915,12740,0.596720366,C3,square
2272,,33948,122.85,0.65,2.536363636,14385,9.84,1.277112676,340900,,C3,square
2273,0.0036452,8280,238.55,0.783,1.2,4230,2.4,0.727859155,89880,,C3,square
2274,0.002349129,4669,185.9,0.67,0.527272727,2040,1.353333333,0.273661972,47460,,C2,square
2275,0.000648036,2208,399.75,0.969,0.536363636,1395,0.64,0.402612676,26460,0.687951153,C3,square
2276,0.000486027,1242,325,0.593,0.245454545,480,0.36,0.112753521,12040,0.977523741,C1,square
2277,0.003807209,2162,110.5,0.511,0.145454545,720,0.626666667,0.057577465,19880,,C3,square
2278,0.004617254,78660,299,0.831,14.30909091,42645,22.8,9.211225352,876820,0.882860474,C3,square
2279,0.003726205,7406,270.4,0.776,1.218181818,3750,2.146666667,0.73228169,80080,,C1,square
2280,0.001053058,2990,250.25,0.823,0.454545455,1605,0.866666667,0.289788732,33180,,C2,square
2281,0.00672337,22908,164.45,0.756,2.290909091,11295,6.64,1.341633803,244860,,C4,square
2282,0.006804374,48300,287.95,0.82,8.454545455,25830,14,5.370422535,535080,,C3,square
2283,0.0036452,8280,133.9,0.789,0.672727273,4260,2.4,0.411169014,90160,,C2,square
2284,0.00072904,1449,206.05,0.984,0.181818182,930,0.42,0.138591549,17500,,C1,square
2285,,37260,191.1,0.73,4.336363636,17745,10.8,2.452183099,392420,,C1,square
2286,0.001134062,2576,278.85,1,0.436363636,1680,0.746666667,0.338028169,31360,,C1,square
2287,0.006642365,16974,243.1,0.866,2.509090909,9585,4.92,1.683211268,192780,,C4,square
2288,0.008262454,32844,231.4,0.709,4.627272727,15195,9.52,2.541415493,341740,,C1,square
2289,0.002349129,5336,288.6,1,0.936363636,3480,1.546666667,0.725352113,64960,,C4,square
2290,0.005427299,23115,190.45,0.607,2.672727273,9150,6.7,1.256746479,226100,,C4,square
2291,0.005751316,14697,191.1,0.762,1.709090909,7305,4.26,1.00884507,157640,,C2,square
2292,0.001539085,4370,235.95,0.837,0.627272727,2385,1.266666667,0.406711268,48860,,C2,square
2293,0.008667477,59064,590.2,0.982,21.20909091,37845,17.12,16.13384507,712740,0.145151622,C1,square
2294,,2760,222.3,0.808,0.372727273,1455,0.8,0.233295775,30380,,C2,square
2295,0.008586472,21942,242.45,0.649,3.236363636,9285,6.36,1.627070423,220220,,C1,square
2296,0.006561361,11178,183.3,0.852,1.245454545,6210,3.24,0.822,126000,,C3,square
2297,0.006399352,18170,210.6,0.671,2.327272727,7950,5.266666667,1.209690141,184800,,C4,square
2298,0.000243013,552,325,0.667,0.109090909,240,0.16,0.056366197,5600,0.469238181,C3,square
2299,0.009558526,29854,226.2,0.797,4.109090909,15525,8.653333333,2.536929577,326620,,C3,square
2300,0.005427299,13869,304.2,0.823,2.563636364,7440,4.02,1.634408451,153860,0.983946172,C4,square
2301,,9499,157.3,0.685,0.909090909,4245,2.753333333,0.482394366,97440,,C4,square
2302,0.00072904,1656,234.65,0.722,0.236363636,780,0.48,0.132197183,17360,,C4,square
2303,,2208,297.7,0.667,0.4,960,0.64,0.206676056,22400,0.441823869,C1,square
2304,,1794,349.7,0.923,0.381818182,1080,0.52,0.273,21000,0.374319138,C3,square
2305,,3680,276.25,1,0.618181818,2400,1.066666667,0.478873239,44800,,C4,square
2306,0.001296071,2576,273,0.768,0.427272727,1290,0.746666667,0.254197183,27720,,C1,square
2307,,9729,,0.825,1.427272727,5235,2.82,0.912147887,108080,,C1,square
2308,,1656,,0.792,0.236363636,855,0.48,0.145014085,18060,,C3,square
2309,0.004212232,10764,131.95,0.626,0.863636364,4395,3.12,0.418802817,106540,,C2,square
2310,0.000648036,1472,254.15,1,0.227272727,960,0.426666667,0.176056338,17920,,C4,square
2311,0.007209397,12282,261.95,0.82,1.954545455,6570,3.56,1.241549296,136080,,C2,square
2312,,5727,,1,0.390909091,3735,1.66,0.302816901,69720,,C1,square
2313,,15088,,0.997,1.718181818,9810,4.373333333,1.326992958,183400,,C4,square
2314,0.008586472,7314,167.7,0.34,0.745454545,1620,2.12,0.196338028,59640,,C2,circle
2315,0.005751316,13064,154.7,0.701,1.227272727,5970,3.786666667,0.666443662,135240,,C3,square
2316,,39100,,0.709,4.036363636,18090,11.33333333,2.216873239,406840,,C2,square
2317,0.001782098,4554,193.7,0.965,0.536363636,2865,1.32,0.400950704,54460,,C4,square
2318,0.009801539,27830,240.5,0.873,4.072727273,15840,8.066666667,2.754253521,317240,,C1,square
2319,0.000648036,1656,442.65,0.764,0.445454545,825,0.48,0.263633803,17780,0.460290455,C2,square
2320,0.009477521,2691,633.1,1,1.036363636,1755,0.78,0.802816901,32760,0.435846832,C2,circle
2321,,2392,,0.981,0.418181818,1530,0.693333333,0.317788732,28840,,C1,square
2322,0.004050223,8050,172.9,0.74,0.845454545,3885,2.333333333,0.484647887,85260,,C3,square
2323,0.001539085,3059,161.2,0.624,0.3,1245,0.886666667,0.145014085,30240,,C4,square
2324,0.000648036,1288,232.05,0.804,0.181818182,675,0.373333333,0.113239437,14140,,C1,square
2325,,51543,195.65,0.739,6.127272727,24825,14.94,3.507647887,545440,,C2,square
2326,,35397,78.65,0.574,1.690909091,13260,10.26,0.751859155,339220,,C3,square
2327,0.033130822,122291,173.55,0.582,12.91818182,46425,35.44666667,5.824098592,1177680,,C4,square
2328,0.019441069,49680,116.35,0.605,3.509090909,19605,14.4,1.644577465,485380,,C4,square
2329,0.005589307,6348,245.05,0.96,0.945454545,3975,1.84,0.703098592,75740,,C4,square
2330,0.00672337,17181,216.45,0.742,2.263636364,8310,4.98,1.301112676,182140,,C4,square
2331,,42251,,0.8,6.190909091,22050,12.24666667,3.836619718,462980,,C1,square
2332,0.021223167,60260,178.1,0.757,6.536363636,29760,17.46666667,3.832978873,644560,,C4,square
2333,,622334,185.9,0.671,70.37272727,272235,180.3866667,36.5789507,6328980,,C3,circle
2334,0.015471851,39537,213.2,0.747,5.127272727,19260,11.46,2.966957746,420420,,C4,square
2335,0.004455245,11385,165.75,0.697,1.145454545,5175,3.3,0.618464789,117600,,C4,square
2336,0.012555691,35650,215.8,0.687,4.672727273,15975,10.33333333,2.486746479,366100,,C1,square
2337,0.002835156,5635,196.3,0.939,0.672727273,3450,1.633333333,0.489338028,66500,,C3,square
2338,,34684,,0.658,3.827272727,14880,10.05333333,1.950830986,350000,,C3,square
2339,,5796,,0.873,0.690909091,3300,1.68,0.467239437,66080,,C3,square
2340,,3059,,0.925,0.8,1845,0.886666667,0.573239437,35840,,C3,square
2341,,1265,,0.818,0.3,675,0.366666667,0.190098592,14000,,C1,square
2342,,6325,,0.629,0.690909091,2595,1.833333333,0.336647887,62720,,C2,square
2343,,4945,214.5,0.819,0.645454545,2640,1.433333333,0.4095,54740,,C3,square
2344,,358340,165.1,0.604,35.97272727,141045,103.8666667,16.8311831,3497620,,C3,square
2345,0.0036452,7245,165.1,0.708,0.727272727,3345,2.1,0.398873239,75320,,C4,square
2346,,24794,,0.602,2.7,9735,7.186666667,1.259112676,241780,,C4,square
2347,0.003321183,8487,195.65,0.886,1.009090909,4905,2.46,0.692577465,97440,,C2,square
2348,0.003159174,8073,288.6,0.923,1.418181818,4860,2.34,1.014,94500,,C2,square
2349,0.002511138,4991,206.7,0.839,0.627272727,2730,1.446666667,0.407683099,55860,,C3,square
2350,0.003726205,1058,155.35,1,0.1,690,0.306666667,0.077464789,12880,,C2,circle
2351,0.004050223,1150,130,1,0.090909091,750,0.333333333,0.070422535,14000,,C1,square
2352,,12696,,0.879,1.309090909,7275,3.68,0.891380282,145180,,C2,square
2353,,62330,173.55,0.698,6.581818182,28380,18.06666667,3.558816901,644280,,C3,square
2354,,103040,,0.585,14.4,39315,29.86666667,6.525633803,994140,,C3,square
2355,,4416,169,0.672,0.454545455,1935,1.28,0.236619718,44940,,C3,square
2356,,17963,240.5,0.726,2.627272727,8505,5.206666667,1.47756338,188720,,C2,square
2357,0.00745241,23276,234.65,0.851,3.318181818,12915,6.746666667,2.187429577,262220,,C4,square
2358,0.003240178,920,130,1,0.072727273,600,0.266666667,0.056338028,11200,,C3,square
2359,,1472,,0.328,0.136363636,315,0.426666667,0.034647887,11900,,C3,square
2360,,40710,169,0.693,4.190909091,18390,11.8,2.249809859,419440,,C1,square
2361,0.011583637,23023,68.25,0.526,0.954545455,7905,6.673333333,0.388943662,213920,,C1,square
2362,,2990,150.15,0.8,0.272727273,1560,0.866666667,0.169014085,32760,,C3,square
2363,0.000972053,1932,146.9,0.786,0.172727273,990,0.56,0.105169014,21000,,C4,square
2364,0.008586472,2438,557.7,1,0.827272727,1590,0.706666667,0.64084507,29680,0.70728231,C4,circle
2365,0.001134062,2576,261.3,1,0.409090909,1680,0.746666667,0.316901408,31360,,C1,square
2366,0.007209397,8188,221,0.916,1.1,4890,2.373333333,0.780535211,95480,,C1,square
2367,0.00072904,1863,176.8,0.753,0.2,915,0.54,0.116661972,19880,,C4,square
2368,0.023329283,66240,124.15,0.564,4.990909091,24360,19.2,2.180535211,630560,,C2,square
2369,,22770,,0.718,4.227272727,10665,6.6,2.351197183,238140,,C1,square
2370,,15088,,0.753,2.490909091,7410,4.373333333,1.452971831,161000,,C3,square
2371,,184,,1,0.072727273,120,0.053333333,0.056338028,2240,,C2,circle
2372,,4140,,0.556,0.427272727,1500,1.2,0.184028169,39200,,C4,square
2373,,19872,,0.918,5.009090909,11895,5.76,3.562098592,231980,,C1,square
2374,,966,216.45,1,0.127272727,630,0.28,0.098591549,11760,,C3,square
2375,0.008019441,20493,247,0.93,3.081818182,12435,5.94,2.220211268,240800,,C2,square
2376,0.003483192,7912,241.8,0.956,1.163636364,4935,2.293333333,0.861746479,94220,,C2,square
2377,,28175,,0.991,3.754545455,18210,8.166666667,2.882274648,341460,,C4,square
2378,0.00145808,3312,261.95,0.896,0.527272727,1935,0.96,0.365971831,38220,,C3,square
2379,0.00145808,2898,268.45,0.952,0.472727273,1800,0.84,0.348619718,34440,,C3,square
2380,,322,,1,0.109090909,210,0.093333333,0.084507042,3920,,C3,circle
2381,,1288,208.65,0.786,0.163636364,660,0.373333333,0.099633803,14000,,C3,square
2382,0.000243013,276,433.55,0.917,0.072727273,165,0.08,0.051661972,3220,0.333319842,C4,square
2383,,14536,243.75,0.956,2.154545455,9060,4.213333333,1.595577465,173040,,C1,square
2384,,3588,,0.872,0.409090909,2040,1.04,0.276338028,40880,,C3,square
2385,,44988,,0.716,3.781818182,21000,13.04,2.097577465,469840,,C4,square
2386,,3703,,0.851,0.545454545,2055,1.073333333,0.359577465,41720,,C1,square
2387,0.002511138,7130,195,0.813,0.845454545,3780,2.066666667,0.532457746,78680,,C2,square
2388,,27370,,0.842,2.181818182,15030,7.933333333,1.423098592,306880,,C2,square
2389,0.004212232,2392,150.15,0.529,0.218181818,825,0.693333333,0.089408451,22260,,C1,circle
2390,,7590,191.1,0.791,0.881818182,3915,2.2,0.540330986,82740,,C4,square
2391,,24702,331.5,0.534,4.981818182,8610,7.16,2.060788732,230720,0.663197994,C4,circle
2392,,7452,,0.938,1.563636364,4560,2.16,1.136169014,87920,,C1,square
2393,,8533,,0.245,0.3,1365,2.473333333,0.05693662,64680,,C4,square
2394,0.017739976,35259,126.75,0.617,2.718181818,14190,10.22,1.299176056,347060,,C2,square
2395,,26450,,0.758,2.509090909,13080,7.666666667,1.473295775,283080,,C4,square
2396,0.001377076,3910,248.3,1,0.590909091,2550,1.133333333,0.457746479,47600,,C1,square
2397,0.000324018,920,243.75,0.4,0.136363636,240,0.266666667,0.042253521,7840,,C2,square
2398,0.00218712,4968,174.85,0.764,0.527272727,2475,1.44,0.312056338,53340,,C3,square
2399,,36064,,0.644,2.018181818,15150,10.45333333,1.006816901,360920,,C2,square
2400,0.001539085,4370,365.95,0.837,0.972727273,2385,1.266666667,0.630697183,48860,0.456153094,C1,square
2401,,32430,,0.387,4.509090909,8175,9.4,1.351774648,273700,,C2,circle
2402,0.003564196,9108,302.25,0.944,1.672727273,5610,2.64,1.223211268,107800,0.266278429,C1,square
2403,,4416,,0.974,0.554545455,2805,1.28,0.418408451,53060,,C4,square
2404,,149362,,0.567,21.40909091,55200,43.29333333,9.403415493,1424360,,C4,square
2405,0.000972053,2484,264.55,1,0.4,1620,0.72,0.309859155,30240,,C4,square
2406,,76659,,0.268,5.554545455,13380,22.22,1.15315493,591500,,C2,square
2407,0.003726205,8464,206.7,0.818,1.063636364,4515,2.453333333,0.673985915,93660,,C1,square
2408,,6440,,0.775,0.818181818,3255,1.866666667,0.491197183,69580,,C3,square
2409,,1932,,0.988,0.309090909,1245,0.56,0.23656338,23380,,C4,square
2410,,1265,,0.891,0.218181818,735,0.366666667,0.150591549,14560,,C3,square
2411,0.002997165,6808,118.3,0.649,0.490909091,2880,1.973333333,0.246802817,68320,,C3,square
2412,,1127,212.55,1,0.145454545,735,0.326666667,0.112676056,13720,,C1,square
2413,,5819,380.25,0.834,1.345454545,3165,1.686666667,0.869239437,64960,0.189545117,C3,square
2414,0.003807209,9729,216.45,0.757,1.281818182,4800,2.82,0.751669014,104020,,C4,square
2415,,4140,,0.811,0.881818182,2190,1.2,0.553992958,45640,,C4,square
2416,0.001134062,2898,,0.897,0.272727273,1695,0.84,0.189507042,33460,,C4,square
2417,,3496,,0.809,0.536363636,1845,1.013333333,0.336133803,38500,,C2,square
2418,0.041312272,93840,93.6,0.531,5.327272727,32490,27.2,2.191309859,874440,,C4,square
2419,0.005022276,11408,232.05,0.968,1.609090909,7200,3.306666667,1.206591549,136640,,C1,square
2420,0.002025111,4600,201.5,0.67,0.563636364,2010,1.333333333,0.292535211,46760,,C2,square
2421,0.000648036,1288,232.05,0.893,0.181818182,750,0.373333333,0.125774648,14840,,C4,square
2422,0.000648036,920,227.5,0.975,0.127272727,585,0.266666667,0.096126761,11060,,C3,square
2423,,2024,,0.852,0.409090909,1125,0.586666667,0.27,22820,,C4,square
2424,,27600,102.7,0.594,1.718181818,10695,8,0.790605634,267820,,C3,square
2425,,2484,,1,0.309090909,1620,0.72,0.23943662,30240,,C3,square
2426,0.007776428,11040,222.3,0.738,1.490909091,5310,3.2,0.852338028,116760,,C4,square
2427,0.001701094,8211,242.45,0.613,1.209090909,3285,2.38,0.574147887,80640,,C1,square
2428,0.000567031,1127,278.85,1,0.190909091,735,0.326666667,0.147887324,13720,,C4,square
2429,0.002106116,4186,214.5,0.786,0.545454545,2145,1.213333333,0.332112676,45500,,C4,square
2430,0.041150263,105156,119.6,0.705,7.636363636,48360,30.48,4.170422535,1091440,,C1,square
2431,0.018712029,37191,169,0.64,3.818181818,15525,10.78,1.892957746,371280,,C3,square
2432,,368,,0.938,0.081818182,225,0.106666667,0.059450704,4340,,C4,square
2433,,4186,,0.725,0.572727273,1980,1.213333333,0.32165493,43960,,C3,square
2434,,11063,,0.933,1.336363636,6735,3.206666667,0.965852113,130200,,C3,square
2435,0.001053058,2093,278.85,0.945,0.354545455,1290,0.606666667,0.259542254,24780,,C2,square
2436,0.017658971,35098,92.3,0.623,1.963636364,14265,10.17333333,0.947661972,346780,,C2,square
2437,0.00963953,19159,185.25,0.872,2.154545455,10890,5.553333333,1.455380282,218260,,C1,square
2438,,33741,,0.51,3.518181818,11220,9.78,1.389929577,310100,,C2,square
2439,,644,,1,0.118181818,420,0.186666667,0.091549296,7840,,C1,circle
2440,0.007533414,17112,210.6,0.835,2.190909091,9315,4.96,1.417147887,191100,,C2,square
2441,,3220,278.85,0.993,0.545454545,2085,0.933333333,0.419577465,39060,,C1,square
2442,0.000891049,2530,248.3,1,0.381818182,1650,0.733333333,0.295774648,30800,,C4,square
2443,0.011988659,27232,127.4,0.718,2.109090909,12750,7.893333333,1.173070423,284760,,C3,square
2444,0.043418388,36984,221.65,0.353,4.990909091,8505,10.72,1.364767606,304500,,C3,circle
2445,0.004536249,6440,78.65,0.471,0.309090909,1980,1.866666667,0.112774648,57680,,C2,square
2446,0.00072904,207,650,1,0.081818182,135,0.06,0.063380282,2520,0.664122048,C1,square
2447,0.001134062,644,185.9,0.821,0.072727273,345,0.186666667,0.046253521,7140,,C2,circle
2448,,58512,,0.374,4.181818182,14265,16.96,1.211549296,489300,,C3,circle
2449,,4232,,0.88,0.518181818,2430,1.226666667,0.353239437,48440,,C1,square
2450,0.001134062,2254,212.55,0.99,0.290909091,1455,0.653333333,0.223098592,27300,,C4,square
2451,,73416,589.55,0.966,26.30909091,46275,21.28,19.68735211,878780,0.102549177,C2,square
2452,0.010773593,27531,153.4,0.718,2.572727273,12885,7.98,1.430943662,287840,,C4,square
2453,0.019603078,55660,169,0.579,5.727272727,21015,16.13333333,2.568802817,534940,,C2,square
2454,,46805,,0.826,5.454545455,25215,13.56666667,3.490140845,520240,,C3,square
2455,0.010854597,33902,185.9,0.777,3.836363636,17175,9.826666667,2.309112676,366660,,C4,square
2456,0.002592143,6624,271.05,0.715,1.090909091,3090,1.92,0.604225352,69160,,C4,square
2457,,20999,,0.9,2.272727273,12330,6.086666667,1.584507042,242900,,C2,square
2458,0.000972053,1380,173.55,0.733,0.145454545,660,0.4,0.082591549,14560,,C1,square
2459,0.000891049,1771,185.9,0.909,0.2,1050,0.513333333,0.140830986,20580,,C1,square
2460,,1449,,1,0.336363636,945,0.42,0.26056338,17640,,C2,circle
2461,,110998,301.6,0.87,20.34545455,62985,32.17333333,13.71169014,1263500,0.769543357,C4,square
2462,,12696,,0.826,1.027272727,6840,3.68,0.657309859,141120,,C3,square
